age,race,years_educ,union_status,smsa_size,region,weekly_earn
22,1,10,2,1,2,250
32,1,12,2,2,2,440
54,1,11,2,3,2,769
40,2,15,2,2,2,330
27,1,12,2,2,2,570
41,1,13,2,2,2,500
21,1,13,2,2,2,193
23,2,13,1,1,2,260
21,2,12,2,1,2,200
25,1,12,1,1,2,500
25,1,14,2,1,2,600
41,1,16,2,2,2,892
31,1,12,2,2,2,434
27,1,13,1,1,2,615
37,1,12,1,3,2,380
36,1,10,2,1,2,400
48,1,15,2,1,2,999
44,1,12,1,1,2,620
28,3,16,1,1,2,615
27,1,11,1,3,2,303
38,1,12,1,3,2,450
49,1,13,1,1,2,750
25,1,14,2,1,2,352
31,1,11,1,1,2,531
40,1,14,2,1,2,800
36,1,12,1,2,2,225
32,1,12,2,1,2,390
34,1,16,2,1,2,999
53,1,13,2,1,2,950
22,1,12,2,1,2,200
50,1,12,1,1,2,700
35,1,15,2,1,2,510
41,1,15,1,1,2,600
32,1,11,2,2,2,300
33,1,14,1,3,2,320
31,1,12,2,3,2,250
50,1,16,2,1,2,850
21,1,15,2,1,2,350
50,1,12,1,1,2,400
27,2,12,2,2,2,385
38,1,12,2,3,2,200
43,2,10,1,2,2,140
44,1,12,1,2,2,519
35,1,14,1,3,2,360
63,2,4,2,2,2,384
49,1,12,1,2,2,387
48,1,12,2,3,2,900
41,1,9,2,3,2,350
36,1,12,1,2,2,400
38,1,17,2,2,2,999
30,1,12,1,2,2,513
52,1,11,1,2,2,600
23,1,16,2,3,2,200
25,1,12,2,2,2,326
26,1,16,2,1,2,769
24,1,12,2,2,2,250
53,1,12,2,3,2,340
41,2,16,2,2,2,300
50,1,12,2,2,2,562
30,1,16,2,2,2,481
57,1,13,1,2,2,348
54,1,18,2,2,2,999
61,1,8,1,2,2,650
52,1,14,1,3,2,480
29,1,18,1,2,2,350
30,1,16,1,1,2,640
57,1,12,1,3,2,350
26,1,12,1,2,2,400
23,1,12,2,2,2,294
22,1,16,2,1,1,250
26,1,15,2,1,1,400
27,1,14,2,1,1,600
40,1,14,1,1,1,700
25,1,11,1,1,1,670
40,1,16,2,1,1,250
36,1,18,2,1,1,999
48,1,16,2,1,1,650
62,1,16,2,1,1,999
36,2,12,2,1,1,350
23,1,12,2,1,1,360
44,1,13,2,1,1,999
21,1,16,2,1,1,350
31,1,12,1,1,1,558
61,1,0,2,1,1,480
24,1,11,2,1,1,400
60,1,18,2,1,1,999
35,1,16,2,1,1,999
49,1,16,2,1,1,900
47,1,12,2,1,1,900
51,2,16,2,3,1,999
34,1,18,2,1,1,800
28,1,16,2,1,1,827
30,1,16,2,1,1,500
55,3,8,1,1,1,300
49,1,12,2,1,1,800
30,1,12,2,1,1,320
26,3,8,2,1,1,190
46,1,12,1,1,1,460
33,1,18,2,1,1,600
33,1,12,2,1,1,295
63,1,12,1,1,1,829
28,1,12,1,1,1,865
49,1,14,2,1,1,500
56,2,13,2,1,1,650
43,3,12,2,1,1,270
51,1,14,2,1,1,999
44,1,12,2,1,1,999
31,1,14,2,1,1,999
55,2,9,1,3,1,270
58,2,13,1,1,1,640
50,2,12,1,1,1,373
21,1,14,2,1,1,200
57,2,10,1,1,1,620
34,1,12,1,1,1,400
47,1,12,1,1,1,510
25,2,12,2,1,1,380
25,1,16,2,3,1,390
34,1,12,2,1,1,200
46,1,16,2,1,1,700
47,2,11,1,1,1,818
30,1,12,1,1,1,720
31,1,9,2,1,1,397
27,2,13,1,1,1,800
45,1,14,2,1,1,600
41,1,16,2,1,1,400
56,1,8,2,1,1,650
29,3,8,2,1,1,175
27,1,12,1,1,1,350
37,1,12,2,3,1,571
26,1,9,2,1,1,200
34,1,18,2,1,1,450
29,1,12,1,1,1,450
34,1,12,2,1,1,400
26,2,12,2,1,1,164
25,1,12,2,3,1,250
45,1,18,2,1,1,999
37,1,12,1,1,1,450
23,1,15,2,1,1,193
23,2,12,2,1,1,246
31,3,12,2,3,1,104
34,1,11,2,1,1,600
29,1,12,2,1,1,395
44,1,17,2,1,1,999
23,1,13,2,1,1,360
35,1,12,2,2,3,208
24,1,12,2,2,3,144
46,1,14,2,2,3,999
37,1,8,2,3,3,349
51,1,16,2,2,3,999
44,1,17,2,2,3,999
24,1,10,2,3,3,236
34,1,15,2,2,3,192
35,2,16,1,3,3,472
31,2,12,2,2,3,160
22,1,12,2,3,3,238
30,2,16,2,2,3,500
32,1,12,2,2,3,500
24,1,16,2,2,3,356
50,1,12,1,3,3,504
52,1,12,2,2,3,360
22,2,10,2,3,3,149
26,1,12,2,3,3,292
49,3,12,1,3,3,320
21,1,14,2,2,3,320
28,2,5,2,2,3,140
50,1,8,2,2,3,350
54,1,15,2,3,3,800
54,2,7,2,3,3,263
28,2,10,2,3,3,120
48,1,12,2,2,3,325
30,2,9,2,3,3,135
51,1,16,2,2,3,520
28,1,12,2,2,3,400
42,1,7,2,2,3,300
23,1,12,2,2,3,296
40,1,10,2,2,3,300
35,1,13,1,2,3,609
32,1,12,2,2,3,260
29,3,12,2,2,3,300
40,1,9,2,2,3,300
33,1,18,2,2,3,865
57,2,3,2,2,3,264
27,1,18,2,2,3,481
33,2,14,2,3,3,280
40,1,16,2,3,3,480
32,2,12,2,3,3,362
56,1,16,2,2,3,300
30,1,16,2,2,3,673
25,1,14,2,2,3,360
45,1,17,2,2,3,999
28,1,10,2,3,3,400
49,1,17,2,2,3,769
55,1,18,2,2,3,520
29,3,10,2,3,3,250
60,2,7,2,2,3,200
39,1,18,2,2,3,999
31,1,16,2,2,3,395
51,1,12,2,2,3,775
33,1,17,2,2,3,825
39,1,16,2,2,3,395
35,1,16,2,2,3,999
33,1,15,2,3,3,748
29,1,12,2,2,3,416
33,2,14,2,3,3,330
25,1,16,2,3,3,360
25,1,16,2,3,3,220
36,1,18,2,3,3,600
44,1,14,2,3,3,340
28,2,11,2,3,3,276
49,1,12,2,2,3,250
22,2,12,2,3,3,160
29,1,16,2,2,3,700
61,2,11,2,3,3,260
34,1,11,2,2,1,790
26,1,13,2,1,1,240
25,1,16,2,1,1,200
32,1,12,1,1,1,680
36,1,12,2,1,1,999
24,1,16,2,1,1,280
26,1,12,2,1,1,380
45,1,12,2,2,1,600
26,1,12,2,2,1,238
59,1,12,1,1,1,547
33,1,16,2,2,1,600
23,1,14,1,3,1,440
36,1,14,2,3,1,240
34,1,12,2,1,1,999
59,1,10,1,1,1,592
51,1,12,2,1,1,650
23,1,16,2,1,1,240
26,1,12,1,1,1,900
54,1,9,2,1,1,240
26,3,11,2,3,1,355
23,1,11,2,1,1,240
38,1,17,2,1,1,999
34,1,16,2,3,1,800
30,1,12,2,2,1,461
23,1,16,2,2,1,340
44,1,13,2,2,1,495
60,1,14,2,1,1,600
38,1,16,2,1,1,846
28,1,13,2,3,1,325
46,1,12,2,2,1,800
44,1,12,2,2,1,280
57,1,18,2,1,1,999
39,1,16,2,1,1,500
62,2,12,2,1,1,400
25,1,16,2,1,1,750
30,1,18,2,1,1,600
38,1,12,1,2,1,542
61,1,18,2,2,1,600
44,1,8,2,1,1,600
37,1,16,2,1,1,160
53,3,12,1,2,1,500
23,1,12,2,1,1,240
42,1,12,1,3,1,525
37,1,16,2,3,1,720
61,1,6,2,2,1,400
53,1,4,1,2,1,200
38,1,18,2,1,1,999
45,1,18,2,1,1,999
29,1,16,1,1,1,630
45,1,14,2,2,1,650
44,1,17,1,1,1,564
36,1,16,2,1,1,500
41,1,16,2,1,1,720
46,1,18,2,1,1,999
48,1,12,1,3,1,500
54,1,18,2,2,1,600
56,1,14,2,1,1,400
35,1,12,1,2,1,602
28,1,16,2,1,1,589
23,1,16,2,1,1,425
62,1,9,2,1,1,594
46,1,18,2,1,1,999
32,1,18,2,1,1,999
39,1,12,2,1,1,340
40,1,12,2,1,1,100
46,1,12,2,2,1,225
51,1,10,2,2,1,338
35,1,17,2,2,1,999
27,1,15,2,3,1,750
57,1,10,2,2,1,650
22,1,14,2,1,1,240
35,1,12,2,2,1,400
34,1,13,2,1,1,514
52,1,8,2,2,1,500
29,1,12,2,2,1,320
43,1,12,1,2,1,480
26,1,16,2,3,1,300
27,1,12,2,3,1,264
37,2,16,1,1,1,999
49,1,18,1,3,1,800
53,1,2,2,1,1,284
48,2,12,1,1,1,450
21,1,12,2,3,1,240
34,1,12,2,3,2,178
54,1,7,2,2,2,200
48,1,12,2,3,2,446
27,1,9,2,2,2,201
26,1,12,2,2,2,134
30,2,12,2,2,2,480
29,1,12,2,3,2,500
24,2,12,2,2,2,133
31,2,12,2,2,2,280
24,1,17,2,2,2,384
36,1,12,2,3,2,522
22,2,12,2,2,2,220
52,1,18,2,2,2,846
35,1,17,2,3,2,999
24,1,9,2,2,2,314
61,1,12,1,3,2,684
29,1,12,2,2,2,414
47,1,12,2,1,3,999
34,2,10,2,3,3,160
32,2,12,2,1,3,306
59,1,16,2,1,3,999
31,1,16,2,1,3,999
43,1,12,1,1,3,560
29,1,12,2,1,3,590
42,2,11,2,1,3,300
40,2,11,2,1,3,280
43,1,12,2,3,3,300
21,1,12,2,2,3,150
38,1,13,2,2,3,560
34,1,12,1,1,3,800
50,1,8,2,2,3,234
53,1,12,2,3,3,150
51,1,12,2,2,3,300
28,1,12,1,2,3,580
27,1,12,2,2,3,480
41,1,12,2,3,3,480
58,1,14,2,3,3,500
55,1,12,2,2,3,383
26,1,12,2,2,3,179
26,2,15,2,2,3,375
22,1,12,2,3,3,240
21,1,12,2,1,3,240
46,1,15,2,1,3,775
53,1,14,2,1,3,654
24,1,12,2,1,3,368
53,1,11,2,2,3,210
22,2,8,2,3,3,134
60,2,14,2,2,3,356
35,1,12,2,1,3,600
29,2,12,2,2,3,240
26,1,14,2,2,3,366
51,1,18,2,1,3,999
49,1,12,2,3,3,275
25,1,12,1,2,3,432
31,2,12,2,2,3,276
39,2,18,2,2,3,702
58,1,7,2,3,3,180
47,1,12,2,3,3,388
40,2,17,1,2,3,450
38,1,7,2,3,3,221
53,1,12,1,1,2,720
40,1,12,1,3,2,999
35,1,14,2,1,2,715
38,1,12,2,3,2,240
37,1,12,2,3,2,450
41,2,12,1,1,2,300
30,1,12,2,3,2,150
37,1,16,2,3,2,300
25,1,16,2,1,2,500
45,1,12,2,3,2,280
45,1,8,2,3,2,294
48,1,16,2,1,2,650
50,1,12,2,3,2,514
27,1,16,2,1,2,210
21,2,15,2,1,2,180
40,3,8,2,1,2,200
26,1,13,2,3,2,220
64,1,14,2,1,2,350
41,1,12,2,1,2,999
23,1,14,2,1,2,240
40,1,16,2,1,2,910
27,1,11,2,3,2,286
38,1,16,2,1,2,160
52,1,16,2,2,2,600
26,1,12,2,1,2,600
32,1,10,2,3,2,168
27,1,12,2,3,2,140
21,1,12,1,2,2,180
36,1,9,2,2,2,680
27,1,12,1,3,2,328
29,1,18,2,2,2,999
62,1,12,2,3,2,360
47,1,16,2,2,2,400
31,1,12,2,2,2,200
40,1,12,2,2,2,360
40,1,18,1,2,2,462
45,1,13,2,3,2,151
26,1,12,2,3,2,203
23,1,13,2,3,2,425
59,1,12,1,2,2,520
46,1,12,2,3,2,175
47,1,17,2,3,2,475
44,1,18,2,2,2,770
50,1,18,2,2,2,460
21,1,14,2,3,2,500
23,1,16,2,2,2,370
37,1,12,1,3,2,400
38,1,18,1,2,2,300
58,1,12,1,3,2,442
46,1,13,2,2,2,960
25,1,8,2,3,3,160
35,1,12,2,3,3,162
59,2,12,2,2,3,600
54,1,12,1,2,3,496
42,1,12,2,2,3,280
29,1,12,2,2,3,250
46,1,12,2,2,3,300
50,1,18,2,3,3,200
47,1,7,2,2,3,440
55,1,12,1,3,3,528
24,1,12,2,3,3,240
41,1,17,2,2,3,750
44,1,9,2,2,3,331
23,1,16,2,2,3,275
61,1,12,2,2,3,466
38,2,12,1,2,3,424
30,1,12,2,3,3,400
47,1,12,2,3,3,150
27,1,12,2,1,3,350
47,1,12,2,1,3,640
40,1,18,2,1,3,900
55,2,10,2,1,3,253
21,2,12,2,1,3,230
24,1,11,2,1,3,346
51,1,11,2,1,3,350
39,2,12,2,1,3,521
40,1,12,2,1,3,600
36,1,14,2,1,3,400
34,1,16,2,1,3,648
27,1,9,2,1,3,120
47,1,10,2,1,3,527
30,1,14,2,1,3,731
57,1,12,1,1,3,510
25,1,8,2,1,3,480
51,1,16,2,1,3,577
44,2,12,1,1,3,560
49,1,15,2,1,3,865
57,1,17,2,1,3,999
58,1,11,1,1,3,690
32,1,14,2,1,3,500
29,1,17,2,1,3,673
36,1,12,2,1,3,600
24,1,16,2,1,3,380
50,1,7,2,1,3,413
26,1,12,2,1,3,450
27,1,12,1,1,3,597
29,1,16,2,1,3,731
24,1,12,2,1,3,420
54,1,8,1,1,3,450
54,2,12,1,1,3,600
30,2,12,2,1,3,519
48,1,12,1,3,3,360
51,1,7,1,2,3,360
34,1,11,2,2,3,134
33,1,14,2,2,3,383
26,1,16,2,2,3,500
52,1,16,2,2,3,360
55,1,12,1,2,3,400
25,1,16,2,2,3,310
62,1,12,2,3,3,372
27,1,12,2,2,3,999
33,3,12,2,2,3,210
37,1,18,2,2,3,505
24,1,15,1,2,3,380
49,1,14,1,2,3,763
28,1,12,2,2,3,185
56,1,16,2,2,3,800
23,1,15,2,2,3,180
39,1,17,2,2,4,650
44,1,17,2,1,4,900
50,1,14,2,1,4,685
31,1,12,2,2,4,360
42,1,18,1,1,4,605
37,1,12,2,3,4,500
28,1,16,2,1,4,550
26,1,15,2,2,4,600
32,1,14,1,2,4,490
48,1,16,2,1,4,500
64,1,16,2,1,4,770
40,1,16,2,1,4,999
47,1,14,1,2,4,360
62,1,18,2,1,4,999
53,1,12,1,1,4,750
57,1,16,1,1,4,820
33,1,12,1,3,4,584
47,1,12,1,2,4,560
35,2,16,1,1,2,683
60,1,12,2,3,2,400
29,1,11,2,3,2,240
35,1,12,1,1,2,412
37,1,16,2,1,2,480
36,1,16,2,1,2,480
27,1,12,2,1,2,470
38,1,16,2,1,2,999
37,1,16,2,1,2,999
38,1,12,2,1,2,576
40,1,12,1,2,2,530
38,1,18,1,3,2,462
41,1,12,2,1,2,600
58,1,8,2,3,2,375
42,1,16,2,1,2,830
25,1,12,2,1,2,527
47,1,12,1,3,2,320
42,1,9,2,1,2,204
38,1,15,2,1,2,600
37,1,13,1,2,2,540
29,1,17,2,1,2,331
28,1,16,2,1,2,450
46,1,16,2,1,2,961
59,1,12,1,2,3,464
31,1,12,1,3,3,720
27,1,12,2,3,3,220
29,2,17,2,2,3,500
33,1,13,2,2,3,560
27,1,18,2,2,3,750
46,1,12,2,2,3,360
45,1,12,2,2,3,450
30,1,18,2,2,3,500
56,2,12,2,2,3,398
25,1,17,2,2,3,150
26,1,12,2,3,3,282
56,1,14,2,2,3,576
35,1,14,2,2,3,350
52,1,16,2,2,3,769
61,2,11,2,2,3,390
26,1,15,2,3,3,300
29,2,12,2,3,3,160
36,1,14,2,3,3,360
35,1,12,2,2,3,700
44,1,12,2,3,3,540
53,1,12,2,3,3,241
27,1,12,2,3,3,140
31,1,12,1,3,3,400
59,1,8,2,3,3,320
52,1,2,2,3,3,261
57,1,5,2,2,3,240
35,1,12,2,3,3,402
27,1,12,2,3,3,400
50,1,8,2,3,3,336
45,1,12,2,2,3,690
21,1,12,2,3,3,184
43,1,12,2,2,3,500
32,1,12,2,3,3,328
59,2,12,2,2,3,225
38,1,12,2,3,3,500
34,1,12,2,3,3,440
30,1,12,2,3,3,280
41,1,15,2,2,3,615
39,1,12,2,2,3,740
46,1,16,2,2,3,673
41,1,18,2,2,3,999
42,1,12,2,2,3,400
31,1,12,2,3,3,440
55,1,12,2,2,3,750
44,1,16,2,2,3,500
40,1,15,2,2,3,331
53,1,12,1,2,3,240
40,1,18,2,3,3,714
36,1,14,2,2,3,310
41,1,14,2,2,3,800
37,1,18,2,2,3,970
21,1,12,2,2,3,320
40,1,13,2,2,3,692
46,1,16,2,2,3,577
48,1,18,2,3,3,550
53,1,12,2,3,3,337
43,1,16,2,2,3,788
63,1,18,2,2,1,800
43,1,14,2,2,1,660
53,1,18,1,2,1,375
40,1,16,2,2,1,600
46,1,12,2,2,1,400
41,1,18,2,2,1,999
30,1,16,2,2,1,592
25,1,9,2,2,1,400
43,1,16,2,2,1,700
37,1,16,2,1,1,999
23,1,16,2,2,1,500
61,1,12,1,2,1,500
62,1,13,1,2,1,520
60,1,16,2,1,1,999
25,1,12,2,1,1,315
36,1,18,1,2,1,700
59,1,10,2,3,1,800
34,1,12,1,3,1,375
21,1,15,2,2,1,280
51,1,12,2,1,1,665
29,1,12,2,2,1,520
24,1,12,2,1,1,360
31,1,12,2,3,3,350
27,1,12,2,3,3,190
43,1,14,2,2,3,404
30,1,14,2,2,3,651
28,1,16,2,3,3,999
29,1,12,2,2,3,280
43,1,15,2,3,3,712
43,1,10,2,3,3,100
35,1,12,2,2,3,416
22,1,12,2,2,3,155
24,1,12,2,2,3,278
29,1,15,2,3,3,220
60,1,12,1,2,3,680
27,1,12,2,2,3,330
37,1,15,2,3,3,600
50,1,12,2,2,3,450
30,1,14,2,3,2,270
53,1,8,2,2,2,400
39,1,12,2,2,2,667
46,1,16,2,2,2,600
23,1,12,2,3,2,264
50,1,10,2,3,2,370
51,2,18,1,2,2,500
49,1,12,1,3,2,520
35,1,13,2,3,2,470
23,1,15,2,3,2,113
31,1,16,1,2,2,553
37,1,16,2,3,2,673
25,1,9,2,3,2,400
31,1,12,2,3,2,462
33,1,12,1,3,2,545
43,1,15,1,2,4,560
21,1,15,2,2,4,240
44,3,12,2,2,4,276
28,2,14,2,2,4,300
42,1,14,2,2,4,932
32,1,12,2,3,4,322
34,1,16,2,2,4,250
23,1,14,2,2,4,90
26,1,16,2,2,4,550
34,1,16,2,2,4,999
49,1,12,2,2,4,999
26,3,11,2,2,4,190
21,1,14,2,3,4,160
26,1,12,2,2,4,530
47,1,18,2,2,4,999
36,1,12,2,2,4,850
36,1,18,2,2,4,961
33,1,14,2,2,4,552
36,1,16,2,3,4,715
26,1,12,2,3,4,440
22,1,14,2,2,4,349
53,1,15,2,3,4,221
43,1,17,2,2,4,525
30,1,14,2,3,4,320
39,1,15,2,2,4,962
59,1,13,2,3,4,200
63,1,12,2,3,4,286
32,1,12,2,3,4,500
27,1,13,2,2,4,450
41,1,15,2,3,4,600
22,3,11,2,2,4,280
39,2,18,2,2,4,263
61,1,12,2,2,4,600
34,1,18,2,3,4,381
38,1,14,1,3,4,475
49,1,11,2,2,4,176
38,1,12,1,3,4,474
38,1,13,2,2,4,950
38,1,12,1,3,4,400
46,2,12,2,3,4,480
31,1,14,2,2,4,215
43,1,14,2,2,4,450
31,1,14,2,2,4,480
48,1,9,2,3,4,300
53,1,18,2,2,4,769
48,1,16,1,2,4,300
50,1,12,1,3,4,730
22,1,12,2,3,4,300
46,1,12,2,2,3,380
46,1,12,2,3,3,300
34,2,18,2,3,3,600
29,1,12,2,3,3,350
53,2,5,2,3,3,90
35,2,16,2,2,3,320
27,1,14,2,3,3,250
37,1,18,2,3,3,500
38,1,18,2,3,3,750
48,1,14,2,2,3,999
31,2,6,2,3,3,144
25,1,12,2,3,3,341
50,1,12,2,3,3,100
35,2,14,2,3,3,257
39,1,12,2,2,3,600
54,1,12,2,3,3,275
26,1,12,2,3,3,300
33,1,7,2,3,3,180
41,1,14,1,3,3,420
64,1,8,2,3,3,240
51,1,12,2,3,3,999
56,1,12,2,3,3,424
50,2,12,2,3,3,224
33,1,12,2,2,3,350
50,1,12,2,3,3,144
49,1,12,1,2,2,581
45,1,12,1,3,2,388
56,1,12,2,2,2,380
31,1,14,2,3,2,450
47,3,12,1,2,2,440
27,3,15,1,2,2,440
53,1,18,2,3,2,840
36,3,14,2,2,2,575
27,1,16,2,2,2,999
48,1,13,2,2,2,620
22,1,13,2,2,2,72
53,1,12,1,2,2,520
64,2,3,2,2,2,248
29,1,13,2,2,2,400
51,1,14,2,2,2,325
29,1,16,2,3,2,250
40,1,14,2,3,2,250
37,1,14,2,2,2,750
23,1,12,2,2,2,256
38,1,12,2,2,2,330
56,1,13,2,2,3,500
26,1,15,2,3,3,300
26,2,12,2,3,3,256
24,1,12,2,3,3,334
55,1,12,2,2,3,277
36,1,14,2,2,3,360
56,1,9,2,2,3,400
64,2,6,2,3,3,224
43,1,12,2,3,3,360
25,2,12,2,3,3,188
31,1,13,1,3,3,337
22,1,10,2,3,3,200
26,1,12,2,3,3,300
31,1,7,2,3,3,200
40,1,12,2,3,3,300
22,1,12,2,3,3,180
42,1,5,2,3,3,605
41,2,9,2,2,3,220
27,1,12,2,2,3,320
30,1,12,2,2,3,596
28,2,12,2,3,3,250
39,1,15,1,3,3,440
29,1,14,2,3,3,349
47,1,8,2,3,3,259
31,1,11,2,3,3,204
57,1,16,2,3,3,731
42,2,7,2,3,3,150
25,1,12,2,3,3,300
38,1,16,2,3,3,500
33,1,12,2,2,3,320
21,1,13,2,3,3,234
30,1,12,2,3,3,700
49,1,11,1,2,3,400
53,1,12,2,3,3,520
34,1,18,2,2,3,800
36,1,12,1,3,3,528
56,1,14,2,3,3,650
24,1,14,1,3,3,350
35,1,18,2,3,3,700
40,1,16,2,3,3,480
46,1,12,2,3,3,435
58,1,12,1,3,3,720
46,1,12,1,3,3,672
41,1,16,2,3,3,375
27,1,14,2,3,3,280
35,1,18,1,3,3,450
32,1,8,2,3,3,290
21,1,14,2,3,3,200
35,1,12,1,3,3,610
33,1,12,2,3,2,250
22,1,12,2,2,2,290
23,1,12,2,2,2,200
50,1,9,1,2,2,502
50,1,12,2,3,2,300
30,1,12,2,3,2,300
31,1,12,2,2,2,420
57,1,18,2,2,2,596
26,1,12,2,3,2,867
28,1,13,2,2,2,500
53,1,16,2,2,2,615
28,1,12,2,2,2,280
64,1,16,2,2,2,999
35,1,12,2,3,2,750
44,1,12,2,3,2,390
53,1,13,2,2,2,200
30,1,12,2,2,2,450
45,1,18,1,3,4,720
56,1,18,2,2,4,256
58,1,12,2,3,4,288
24,1,15,2,3,4,200
45,1,12,1,2,4,808
36,1,12,2,2,4,115
48,1,9,1,2,4,514
29,1,12,2,2,4,999
41,3,12,2,2,4,388
52,1,18,2,2,4,750
24,1,14,2,2,4,180
44,3,12,2,3,4,325
43,1,16,2,2,4,500
21,1,12,2,2,4,300
39,1,15,2,2,4,700
39,3,12,2,3,4,134
42,1,13,1,3,4,400
39,1,18,2,3,4,413
36,1,12,2,3,4,626
40,3,12,2,2,4,163
26,1,12,2,3,4,300
21,3,15,2,3,4,80
51,1,16,2,2,4,999
37,1,18,2,2,4,950
56,1,16,2,3,4,999
37,1,18,2,2,4,300
50,3,12,2,3,4,410
24,3,12,2,3,4,227
38,3,12,2,2,4,380
28,1,16,2,2,4,905
28,3,16,2,2,4,600
31,3,18,2,2,4,769
21,1,14,1,2,4,335
30,1,18,2,3,1,714
25,1,12,2,3,1,600
39,1,14,2,3,1,464
56,1,11,1,2,1,416
32,1,12,1,3,1,455
36,1,18,2,3,1,650
37,1,14,2,3,1,383
37,1,12,1,3,1,600
23,1,13,1,2,1,400
29,1,12,2,3,1,214
36,1,14,2,3,1,440
23,1,16,2,2,1,235
33,1,12,2,3,1,615
23,1,16,2,3,1,270
54,1,12,2,3,1,160
26,1,12,2,3,1,250
48,1,9,2,3,1,675
38,1,12,1,2,4,480
55,1,12,2,3,4,529
61,1,11,2,3,4,272
53,1,12,2,2,4,833
60,1,12,1,2,4,197
25,1,14,1,3,4,385
63,1,10,2,2,4,225
24,1,12,1,3,4,315
45,1,12,1,2,4,760
36,1,15,2,2,4,700
45,1,13,2,2,4,284
48,1,18,2,2,4,800
29,1,12,2,3,4,300
40,1,18,2,2,4,999
34,1,17,2,2,1,400
37,1,12,1,2,1,277
52,1,12,1,2,1,480
54,1,17,1,2,1,550
45,1,12,1,2,1,750
57,1,7,1,2,1,337
42,1,12,2,2,1,500
53,1,14,1,2,1,600
33,1,13,1,2,1,480
36,1,14,2,2,1,406
51,1,14,2,2,1,673
31,1,10,2,2,1,320
52,1,13,1,2,1,325
59,1,12,2,3,1,432
48,1,18,2,2,1,750
39,1,16,2,2,1,200
41,1,17,2,2,1,610
57,1,12,2,2,1,520
24,1,12,2,2,1,420
53,1,16,2,2,1,320
45,1,8,2,2,1,270
50,1,12,1,3,1,444
25,1,12,2,3,4,340
30,1,16,2,2,4,558
27,1,12,1,3,4,560
46,1,18,2,3,4,999
43,1,16,2,2,4,750
34,1,12,2,3,4,480
42,1,11,2,2,4,500
31,1,13,2,2,4,214
25,1,14,1,3,4,360
28,1,13,2,3,4,250
36,1,12,2,3,4,374
35,1,13,2,2,4,400
31,1,12,2,2,4,225
29,1,13,2,2,1,500
28,1,14,2,2,1,430
31,1,14,2,3,1,340
34,1,9,2,2,1,769
39,1,15,2,2,1,999
35,1,18,2,2,1,673
27,1,16,2,2,1,528
55,1,10,2,1,1,564
24,1,11,2,3,1,450
35,1,16,2,1,1,800
40,1,16,2,1,1,999
51,1,8,2,2,1,538
36,1,14,2,3,1,280
46,1,17,2,1,1,961
43,1,12,2,2,1,525
56,1,12,2,1,1,345
37,1,18,2,1,1,800
23,1,12,2,2,1,296
21,1,13,2,1,1,450
32,1,12,1,3,1,380
44,1,10,2,1,1,600
23,1,11,2,1,1,400
63,1,12,2,2,4,200
43,1,12,2,2,4,450
43,1,12,2,2,4,686
46,1,12,2,2,4,999
31,1,14,2,2,4,480
45,1,12,1,2,4,720
60,1,12,2,3,4,483
37,1,14,2,2,4,412
28,1,12,2,2,4,440
22,1,12,1,2,4,190
42,1,12,2,2,4,240
25,1,12,2,2,4,260
42,1,18,1,3,4,750
36,1,12,1,2,4,200
46,1,12,2,2,4,424
33,1,12,1,2,4,600
45,1,14,1,3,4,750
23,1,12,2,3,4,300
37,1,16,2,3,4,484
57,1,12,1,3,4,605
26,1,13,2,3,4,600
31,1,12,2,3,4,346
21,1,12,2,3,4,184
49,1,18,1,3,4,600
24,1,14,1,3,4,181
37,1,12,2,3,4,344
37,1,14,2,3,4,466
28,1,12,2,3,4,207
46,1,12,1,3,4,508
39,1,12,1,3,4,500
40,1,14,1,3,4,600
34,1,14,2,3,4,144
28,1,12,2,3,4,180
36,1,12,1,3,4,484
43,1,18,2,3,4,580
36,1,14,2,3,4,300
43,1,16,2,3,4,999
48,1,12,1,3,4,560
21,1,10,2,3,2,220
35,1,12,2,3,2,488
29,1,14,2,2,2,175
36,1,14,2,3,2,420
45,1,16,1,2,2,416
23,1,12,1,3,2,480
35,1,14,2,2,2,999
42,1,8,2,3,2,288
31,1,14,2,3,2,320
30,1,16,2,3,2,294
53,1,18,2,3,2,800
30,1,12,2,3,2,750
23,1,16,2,2,2,300
43,1,12,2,3,2,430
30,1,14,2,3,2,160
35,1,16,1,3,2,518
48,1,12,2,3,2,321
35,1,16,2,3,2,800
21,1,13,2,3,2,200
24,1,12,2,3,2,160
39,1,17,2,3,2,500
33,1,13,2,3,2,300
41,1,15,1,3,2,530
38,1,16,2,3,2,700
38,1,12,2,3,2,240
24,1,12,2,3,2,360
31,1,16,2,3,2,600
31,1,16,1,3,2,400
21,1,14,2,3,2,350
57,1,12,2,3,2,346
33,1,14,2,3,2,425
50,2,11,2,1,3,416
43,2,16,1,1,3,576
25,1,17,2,1,3,538
41,2,12,2,1,3,570
25,1,12,2,1,3,270
39,1,18,2,1,3,700
29,1,16,2,1,3,280
43,1,12,2,1,3,500
44,2,12,2,1,3,590
44,2,10,2,1,3,375
21,2,15,2,1,3,240
42,1,12,2,1,3,404
61,2,11,2,1,3,375
22,1,14,2,1,3,242
60,2,12,1,1,3,360
29,2,12,2,1,3,280
33,2,17,2,1,3,326
47,1,18,2,1,3,999
25,2,9,2,1,3,180
30,2,12,1,1,3,390
25,2,16,1,1,3,500
28,3,16,2,1,3,400
30,1,12,2,1,3,350
