gvkey	year	gvkey	year	Y	K	L	M	VA	i	naics_4digit
001072	2014	001072	2014	1444.400191987582	2033.0636567582728	10.7	558.8889229292403	885.5112690583418	40.34282865951594	3344
001078	1998	001078	1998	18771.298121041622	12124.856200946246	56.236	9640.605653423194	9130.69246761843	1174.0808779955912	3254
001078	2002	001078	2002	24998.110087074525	12540.520773552924	71.819	13286.603184722382	11711.506902352143	1477.3418269669066	3254
001078	2003	001078	2003	26643.95992689366	14922.697901823007	72.181	14793.928388275915	11850.031538617748	1407.8083537528653	3254
001078	2004	001078	2004	25152.751719025586	16096.923710441219	60.6	14104.462309245673	11048.289409779913	1432.7916315392467	3254
001078	2005	001078	2005	26026.213274790978	14705.447338085492	59.735	15354.887027651925	10671.326247139052	1302.0757850241544	3254
001078	2006	001078	2006	24781.49683565239	14642.241933262956	66.663	13924.314647511523	10857.182188140865	1410.605229860818	3254
001078	2007	001078	2007	27746.922212109857	16482.905865522174	68.0	15952.197655120724	11794.724556989135	1697.6117505970624	3254
001078	2008	001078	2008	28239.276218894054	17774.866669705534	69.0	16696.340926914174	11542.935291979878	1281.2664172570244	3254
001078	2009	001078	2009	30764.707	16848.596752007812	73.0	17765.727	12998.98	1089.048	3254
001078	2010	001078	2010	33190.24208390354	17778.32341269841	90.0	18240.097211080174	14950.144872823368	996.4317617378842	3254
001078	2011	001078	2011	33374.50304956619	18319.59299873471	91.0	18402.892363199036	14971.610686367152	1426.9450078450882	3254
001078	2012	001078	2012	33524.10859165469	18466.97450825637	91.0	18330.140153521494	15193.968438133192	1682.0374204791394	3254
001078	2013	001078	2013	18269.69712173666	18833.963822335427	69.0	11070.66211763919	7199.035004097471	1062.0043593192042	3254
001078	2014	001078	2014	16812.53529079616	12870.0	77.0	9070.023582555552	7742.511708240609	977.0036739692475	3254
001099	1999	001099	1999	103.32582465952048	56.0999866407398	0.57	63.887331054839215	39.43849360468127	1.563026577262321	3353
001099	2000	001099	2000	103.54738808835198	57.56257282340968	0.596	61.57664764147321	41.97074044687877	2.712369597615499	3353
001104	2000	001104	2000	45.84732214228617	15.412685115506397	0.134	34.15653610444977	11.690786037836395	0.5282626285978499	3322
001104	2001	001104	2001	47.84046563926185	11.257219471947195	0.121	36.94655863483034	10.893907004431513	0.3552807640843446	3322
001104	2002	001104	2002	40.84752936197227	9.836763839995992	0.1	32.908290128028774	7.939239233943498	0.5630826744685544	3322
001104	2003	001104	2003	46.03063883551368	10.700288778877889	0.09	36.74891421652497	9.28172461898871	0.48937569972645745	3322
001104	2004	001104	2004	53.56869427774073	11.1527949669967	0.103	39.96853251339804	13.600161764342694	0.4992393080520652	3322
001104	2005	001104	2005	58.335182611336265	11.793523102310232	0.116	42.91653488127635	15.418647730059918	1.5516568355308813	3322
001104	2006	001104	2006	63.72132635565965	12.065444796612507	0.12	48.3473895357307	15.373936819928952	0.598060801083919	3322
001104	2007	001104	2007	68.07875509192405	12.09110586861882	0.126	52.599721964782205	15.479033127141847	0.6965719963567112	3322
001104	2008	001104	2008	68.93753197636507	13.27594180214151	0.137	53.54895017204537	15.388581804319688	0.7461637342331485	3322
001104	2009	001104	2009	59.149	12.336428995909996	0.134	47.851017999999996	11.297982000000005	0.567	3322
001104	2010	001104	2010	62.8485837695814	12.599699456710207	0.132	51.45959115428253	11.388992615298873	0.9297940957578764	3322
001104	2011	001104	2011	70.55256648411408	13.296728701884174	0.157	56.42032974965592	14.132236734458164	0.9157794343772504	3322
001104	2012	001104	2012	79.7440477878281	11.867692986427967	0.171	63.86913545240594	15.874912335422147	0.6504484369179634	3322
001104	2013	001104	2013	84.36731810689899	12.543714869403631	0.18	67.33660466211444	17.03071344478455	4.3614121401502555	3322
001104	2014	001104	2014	100.04758750034989	16.650763358778626	0.303	73.47722051674425	26.570366983605638	1.9066293183940242	3322
001115	1998	001115	1998	156.31901712847136	36.40687440241241	1.031	111.87460845864568	44.444408669825684	5.821024169648023	3345
001115	1999	001115	1999	201.93655009591262	25.446922004901726	1.07	168.3881540504648	33.548396045447824	11.228110599078342	3345
001117	1998	001117	1998	15.359968375005854	16.807534109149277	0.231	11.697342044077338	3.662626330928515	1.6152456519429	3342
001117	1999	001117	1999	13.223550243470562	17.347814361715166	0.179	9.088983916187104	4.134566327283458	0.7845622119815668	3342
001117	2000	001117	2000	13.892903098089675	18.110274828998012	0.084	11.728988749216404	2.1639143488732717	0.2845063078788978	3342
001117	2001	001117	2001	16.86133329390718	12.841697516487288	0.081	13.21355988586129	3.6477734080458912	0.09839402850033928	3342
001117	2002	001117	2002	12.34108287634201	9.311333938071538	0.073	10.79162663165212	1.5494562446898896	0.1748154416595219	3342
001117	2003	001117	2003	16.039676409610145	11.085217610379795	0.067	11.99449408512541	4.0451823244847365	0.1870907390084191	3342
001117	2004	001117	2004	17.439023360659196	11.63378856853819	0.076	12.315688873504604	5.123334487154592	0.3579214525103309	3342
001117	2005	001117	2005	24.933336830417637	13.038418395961862	0.083	16.048276374572698	8.88506045584494	0.5450485251939421	3342
001117	2006	001117	2006	29.455823074408976	5.763053473578132	0.092	19.587024730362785	9.86879834404619	0.23254123973548435	3342
001117	2007	001117	2007	25.544003181637407	5.890005768499086	0.101	17.911492718216767	7.6325104634206395	0.8743812383348211	3342
001117	2008	001117	2008	18.855215544367525	4.3594074107659	0.091	16.6079295154185	2.2472860289490235	0.4292229276580524	3342
001117	2009	001117	2009	27.989	4.839402850033929	0.087	19.044049	8.944951	0.357	3342
001117	2010	001117	2010	26.254880935521072	5.0085291366312665	0.096	20.483241952778847	5.7716389827422265	0.45896461530869076	3342
001117	2011	001117	2011	24.813926435314343	5.415460037527523	0.089	18.60767559888407	6.2062508364302715	0.2078901566428157	3342
001117	2012	001117	2012	28.363658805015273	5.282804511888338	0.091	18.33194203017804	10.03171677483723	0.35579760334734384	3342
001117	2013	001117	2013	27.72215269086358	5.547110197025247	0.087	19.072124992305955	8.650027698557624	0.317227916056613	3342
001117	2014	001117	2014	31.627911726560665	5.821447959334748	0.101	21.340669709874085	10.287242016686578	0.6433806561190393	3342
001161	1998	001161	1998	1322.289379099416	4792.848041380181	13.8	887.5928073944231	434.69657170499295	1176.2129101578644	3344
001161	1999	001161	1999	1686.6483694850228	5517.871134345279	13.387	1230.0756576656338	456.572711819389	714.0230414746544	3344
001161	2000	001161	2000	3064.5597017387577	6192.6941211878	14.696	1679.4349031640768	1385.1247985746809	912.9977443523799	3344
001161	2001	001161	2001	2876.941614796635	6695.1886538037215	14.415	1930.5564003430075	946.3852144536274	767.7731282515268	3344
001161	2002	001161	2002	2083.1304549316446	7519.027455600967	12.146	1744.086535877037	339.0439190546075	785.1629569419547	3344
001161	2003	001161	2003	2861.2285052237894	8457.473929549713	14.3	1718.9180047969433	1142.3105004268464	627.6520112254444	3344
001161	2004	001161	2004	4222.508801404848	12101.006775914268	15.9	2354.578925595414	1867.9298758094335	1561.9876571329407	3344
001161	2005	001161	2005	5112.367438648027	13032.461950810575	9.86	3404.9432860352686	1707.4241526127587	1601.4615767248404	3344
001161	2006	001161	2006	5128.554308748229	6220.15234122621	16.5	3234.243472418927	1894.3108363293024	1927.8084026285467	3344
001161	2007	001161	2007	5693.805276215367	8169.559843668229	16.42	4773.129007821525	920.6762683938414	1709.202304633612	3344
001161	2008	001161	2008	5711.139081183133	8555.407325459062	14.7	4674.048143486469	1037.0909376966647	619.9886732838535	3344
001161	2009	001161	2009	5403.0	7575.6453268703635	13.4	4052.7018	1350.2982000000002	466.0	3344
001161	2010	001161	2010	6569.283994577862	7780.788356327925	11.1	5104.96429077225	1464.319703805612	146.07906035631447	3344
001161	2011	001161	2011	6761.4449397255485	2108.8614785360705	11.093	5322.459022637664	1438.9859170878844	241.73274028234383	3344
001161	2012	001161	2012	5576.86967075692	2279.734653835373	10.34	4703.075774250949	873.7938965059712	126.18954998719127	3344
001161	2013	001161	2013	5436.098401690638	2302.5735255951085	10.671	4518.948437596176	917.1499640944621	78.83770694898074	3344
001161	2014	001161	2014	5622.785249634917	1834.1147459438864	9.687	4715.900746504906	906.8845031300106	87.69176805065815	3344
001173	1998	001173	1998	10.52363292120279	13.051157509619632	0.274	3.6323563221380155	6.891276599064775	0.4711133151500124	3345
001173	1999	001173	1999	11.406817175741478	9.78522390879889	0.253	3.8471754463626984	7.5596417293787805	0.5288018433179724	3345
001173	2000	001173	2000	12.979643010326967	10.32058953202746	0.263	4.582514764591376	8.39712824573559	0.7345023406594653	3345
001173	2001	001173	2001	17.202862338660793	11.136864646973608	0.274	7.385376347265549	9.817485991395245	0.6310789414159693	3345
001173	2002	001173	2002	19.056152004325327	11.856144107828936	0.255	9.101927087356144	9.954224916969183	0.2650068478660268	3345
001173	2003	001173	2003	22.296841335013617	12.155948856836934	0.264	10.220070734582706	12.07677060043091	0.7736752324877566	3345
001173	2004	001173	2004	21.673828801067142	13.011274170183285	0.269	9.326020076489906	12.347808724577236	0.7386197247258648	3345
001173	2005	001173	2005	27.20119600283264	13.589737158908505	0.269	13.254646313636005	13.946549689196633	0.4434472467111878	3345
001173	2006	001173	2006	27.89065620801104	13.498737404692442	0.286	13.879396811562623	14.011259396448416	0.6529841062215164	3345
001173	2007	001173	2007	32.91763725545897	13.992743141533255	0.279	15.971222279037175	16.946414976421796	0.46153534042035216	3345
001173	2008	001173	2008	30.731788860918815	14.40774697153798	0.24	16.18057740717432	14.551211453744495	0.3755700617007959	3345
001173	2009	001173	2009	25.41	14.661806399351963	0.216	16.707431999999997	8.702568000000003	0.693	3345
001173	2010	001173	2010	20.688085459364316	13.055218036992036	0.195	14.362018734699657	6.326066724664659	0.11646844001381829	3345
001173	2011	001173	2011	32.05303740001441	9.992561368708158	0.206	14.457365218913104	17.595672181101307	1.9251595436085864	3345
001173	2012	001173	2012	30.463984859549694	12.343405003955464	0.218	14.458381247235732	16.00560361231396	0.8615045969050352	3345
001173	2013	001173	2013	30.37300724265988	13.415512498081306	0.199	15.968425696054492	14.404581546605389	1.0023651312084696	3345
001173	2014	001173	2014	31.678972253709546	14.67535687719174	0.199	16.508660886614994	15.170311367094554	0.7199955692580354	3345
001209	1998	001209	1998	7399.996991259609	13217.774546776318	16.7	4446.615467934349	2953.3815233252594	913.6700879417831	3251
001209	1999	001209	1999	7524.920180474572	13908.716490538935	17.4	4573.166549248274	2951.7536312262982	1045.592490648599	3251
001209	2000	001209	2000	7809.919716579527	14443.341792250874	17.5	4697.251507099798	3112.668209479729	880.9152246752652	3251
001209	2001	001209	2001	8051.373769522173	14222.519552533207	17.8	5011.268712416734	3040.105057105439	810.6437768240343	3251
001209	2002	001209	2002	7634.852425647405	13648.617988175156	17.2	4664.468506163066	2970.3839194843385	715.1973744188167	3251
001209	2003	001209	2003	8525.41799228322	14410.712866565998	18.5	5533.681716645231	2991.7362756379894	692.0809855576508	3251
001209	2004	001209	2004	9472.406124587817	15168.005796426402	19.9	6270.246287160348	3202.1598374274686	782.6019434707371	3251
001209	2005	001209	2005	9509.43528422626	15168.448533068125	20.2	6380.497220794993	3128.9380634312665	1002.3076259489302	3251
001209	2006	001209	2006	9758.098304262498	15863.225394329516	20.7	6625.682043705485	3132.416260557013	1329.9240826655418	3251
001209	2007	001209	2007	10747.6845655549	16459.72361839476	22.1	7149.0905294715985	3598.5940360833024	1081.3747296563174	3251
001209	2008	001209	2008	9960.119355023813	18274.00777550353	21.1	6605.803255484784	3354.3160995390294	1079.658521053888	3251
001209	2009	001209	2009	8256.2	17764.47720861877	18.9	5224.600300000001	3031.5996999999998	1179.1	3251
001209	2010	001209	2010	8518.710773441555	18527.889524078386	18.3	5348.37827379548	3170.332499646076	1011.9661140069304	3251
001209	2011	001209	2011	8660.767975259858	18714.944691788685	18.9	5550.237093033245	3110.5308822266124	1293.1958210554515	3251
001209	2012	001209	2012	8081.0654021741875	19767.63666406573	21.3	5038.409967967312	3042.6554342068753	1425.0512962251598	3251
001209	2013	001209	2013	8513.036643085312	20653.7339055794	21.6	5389.675045573897	3123.361597511415	1413.7179427723415	3251
001209	2014	001209	2014	8668.249908659116	22351.816881258943	21.2	5433.378284119972	3234.871624539144	1527.8269152265616	3251
001235	1998	001235	1998	81.10333825574251	46.41493107358119	0.752	37.39522490379745	43.70811335194507	5.703449177832998	3151
001239	1998	001239	1998	2760.0845456049824	467.32553018271113	12.7	1763.462909752832	996.6216358521502	66.29293384217887	3256
001239	1999	001239	1999	2961.8335256996393	545.0745392181723	13.4	1882.467585028406	1079.3659406712336	56.25191144987885	3256
001239	2000	001239	2000	3210.141138824605	568.9700389414288	15.3	1984.4121596525815	1225.7289791720236	43.06122917336027	3256
001239	2001	001239	2001	3512.4843329718765	584.077941233552	16.1	2219.434297060936	1293.0500359109406	42.06237482117311	3256
001239	2002	001239	2002	3747.2803347280337	586.5949776230731	16.9	2301.1049700327953	1446.1753646952386	63.205397027987964	3256
001239	2003	001239	2003	3914.461517633521	637.5841481991057	17.0	2425.0497529276386	1489.4117647058824	69.27697918901524	3256
001239	2004	001239	2004	4163.998875284375	698.6629040657891	18.3	2681.4814294113135	1482.5174458730608	82.89812308648001	3256
001239	2005	001239	2005	4123.535662571816	765.1858490680297	19.0	2576.1852491942645	1547.3504133775514	98.14850759144237	3256
001239	2006	001239	2006	4158.857968202166	841.4641951312016	3.8	3468.3514520717113	690.5065161304549	84.71214677351328	3256
001239	2007	001239	2007	1650.603351357139	917.4347754487496	3.8	1248.5163017292145	402.0870496279244	61.35853466036633	3256
001239	2008	001239	2008	1380.4785677397142	562.8955230903146	2.7	1057.3171898012658	323.1613779384482	65.52973015999362	3256
001239	2009	001239	2009	1433.98	486.49309221095154	2.5	1080.6825	353.2975000000001	65.241	3256
001239	2010	001239	2010	1508.6253598225662	513.8763941800157	2.6	1120.1891368977394	388.43622292482667	25.358541685072296	3256
001244	1998	001244	1998	17.704932829870774	0.35057185479860764	0.012	11.280568050185789	6.424364779684985	0.008296394623936285	3253
001244	1999	001244	1999	19.48495795422182	0.35501940936563314	0.012	12.061079549712952	7.423878404508868	0.029406921212976687	3253
001244	2000	001244	2000	16.02954201308534	0.38450199007419783	0.017	14.377800634267592	1.6517413788177486	2.967365860375453	3253
001244	2001	001244	2001	17.518906054162148	3.5624785022849	0.031	16.893578278809727	0.6253277753524202	5.71101573676681	3253
001244	2002	001244	2002	25.384484903313353	11.185618895047988	0.046	16.64810867352708	8.736376229786275	5.944024067827514	3253
001244	2003	001244	2003	29.769173492181686	17.493026545837946	0.035	20.377634874433088	9.3915386177486	6.051333009631997	3253
001244	2004	001244	2004	28.020756115641216	23.890851220742928	0.05	18.050343805117453	9.970412310523763	2.587966455162622	3253
001260	1998	001260	1998	8.88932348472312	3.0901480833929376	0.072	9.491360401967714	-0.602036917244595	0.11970512243108068	3256
001278	1998	001278	1998	2051.178086474897	458.08289821440087	14.196	1784.9197739860638	266.2583124888333	63.68899328540584	3149
001278	1999	001278	1999	2724.852279441843	723.8787760480211	12.2	2009.2345802463522	715.6176991954909	105.32252790882339	3149
001281	1998	001281	1998	201.81947745938947	134.51043338683786	2.3	138.2908459165787	63.52863154281077	21.36422136422137	3342
001281	1999	001281	1999	196.9585362254685	148.1710755350707	2.2	124.67333628449167	72.28519994097684	10.934331797235023	3342
001281	2000	001281	2000	259.0702431620971	136.70360960761934	2.5	156.17209409746283	102.89814906463424	17.095315280595763	3342
001281	2001	001281	2001	291.70498395848426	125.73886299197463	2.7	183.01351331371882	108.69147064476543	11.359420945487447	3342
001281	2002	001281	2002	322.0630261836719	137.1057820599105	2.3	218.5470765428285	103.51594964084342	7.528198732866417	3342
001283	1998	001283	1998	23.38897182358663	29.264348054143053	0.544	12.687335958346553	10.701635865240076	1.7439457806430285	3341
001283	1999	001283	1999	34.24465102552752	30.028042624789684	0.567	18.525780138704445	15.718870886823073	3.7569124423963136	3341
001283	2000	001283	2000	47.85113332673464	29.978081267914348	0.613	26.291182157115056	21.55995116961958	3.579565419448443	3341
001283	2001	001283	2001	44.71738841166817	32.431280096308186	0.51	28.785139790351437	15.932248621316731	1.6489482017643067	3341
001283	2002	001283	2002	52.32100100409361	32.64725014421248	0.49	31.06779176643237	21.25320923766124	2.1144874121747264	3341
001283	2003	001283	2003	49.42314728240985	32.83194771493104	0.45	29.829505264441643	19.593642017968204	1.1698673856820558	3341
001283	2004	001283	2004	67.68512499261273	33.97928780815993	0.505	39.99695644465457	27.688168547958156	2.9750864976843565	3341
001297	1998	001297	1998	345.42289498580885	131.301152497077	1.8	247.83197729422892	97.59091769157996	45.23557160328461	3335
001297	1999	001297	1999	179.38688426411142	167.75287198946396	0.8	165.28572141538154	14.101162848729867	8.173742501153669	3335
001300	1998	001300	1998	16935.14983935788	13088.811338223773	70.4	11019.774541302379	5915.375298055503	806.4230891663425	3364
001300	1999	001300	1999	26425.366570547434	12928.271441202474	120.0	16406.417350449236	10018.949220098197	1155.0942467871744	3364
001300	2000	001300	2000	27493.270340053838	17244.515638575154	125.0	16513.212107894302	10980.058232159534	977.616815467663	3364
001300	2001	001300	2001	25717.361284780745	16805.13595166163	115.0	16570.32804531962	9147.033239461125	999.5663981377941	3364
001300	2002	001300	2002	24535.700909872	15278.068431516165	108.0	15722.856954021725	8812.843955850278	765.0385369635609	3364
001300	2003	001300	2003	25362.827972335053	14592.706916396359	108.0	16784.5778899989	8578.25008233615	739.7786311271741	3364
001300	2004	001300	2004	27468.29467178816	15361.77670817202	109.0	18656.414025450096	8811.880646338064	696.9683538693378	3364
001300	2005	001300	2005	29294.673503114536	15253.21753688396	116.0	19482.50773337853	9812.165769736006	736.5768559798411	3364
001300	2006	001300	2006	33091.741570662954	15737.56212532664	118.0	22113.151453770522	10978.590116892432	771.1649535512514	3364
001300	2007	001300	2007	36089.22926035287	15678.900431203449	122.0	23955.157914506017	12134.071345846853	786.2392750607362	3364
001300	2008	001300	2008	37307.37044067519	16077.100779670805	128.0	24643.11228134631	12664.258159328883	883.0374891368408	3364
001300	2009	001300	2009	30908.0	15781.841332720263	122.0	19393.494	11514.506000000001	609.0	3364
001300	2010	001300	2010	33128.493283959935	15496.31531294053	130.0	21015.417605654777	12113.075678305157	644.4970250175727	3364
001300	2011	001300	2011	35460.917174698094	15747.735000798739	132.0	23731.48759367841	11729.429581019689	773.1584199664771	3364
001300	2012	001300	2012	36149.26146670122	15646.235235098282	132.0	23180.56683270469	12968.694633996527	841.0396925067549	3364
001300	2013	001300	2013	37177.88841397823	16051.502145922745	131.0	22747.13514645546	14430.753267522774	893.784094984616	3364
001300	2014	001300	2014	37945.05846246541	16508.92252089451	127.0	23493.295174257688	14451.763288207718	1015.3603415471715	3364
001327	1999	001327	1999	68.98686734543308	121.01758629230838	0.84	38.08325807879593	30.903609266637154	12.71774193548387	3344
001327	2000	001327	2000	83.3673166386222	131.08244531688166	0.94	38.63826586162526	44.72905077699693	20.096800154154813	3344
001327	2001	001327	2001	136.54139006756657	135.79367858578783	1.09	71.75716693525735	64.78422313230924	39.11332277765212	3344
001327	2002	001327	2002	353.5714837414073	167.59085469547142	4.0	217.82961303776938	135.74187070363791	32.74950172031756	3344
001327	2003	001327	2003	502.28789788202766	550.9843340116207	3.8	325.8101548843449	176.47774299768278	44.34490728003081	3344
001327	2004	001327	2004	661.9188328957255	425.3399971166322	4.2	409.35929149746295	252.55954139826255	65.07445850822677	3344
001327	2005	001327	2005	692.7470471494391	477.9544944682559	4.0	439.27575384023567	253.47129330920345	40.36004953062326	3344
001327	2006	001327	2006	707.0378036823183	466.5195852534562	4.0	460.16541380687806	246.87238987544026	51.2410850540347	3344
001327	2007	001327	2007	702.3691835691154	461.4953917050691	3.3	435.2340776092268	267.1351059598886	43.207822770429274	3344
001327	2008	001327	2008	845.6743628067967	492.223116420888	3.3	528.943124606671	316.7312382001258	64.41523343964549	3344
001327	2009	001327	2009	802.577	547.2012827222217	3.3	483.28009999999995	319.29690000000005	39.172	3344
001327	2010	001327	2010	1084.2747890828898	541.135750839157	3.7	614.6334999089567	469.6412891739333	87.77476188126141	3344
001327	2011	001327	2011	1460.7129988984857	623.6262587354868	4.4	795.6402680694674	665.0727308290183	97.33127054728293	3344
001327	2012	001327	2012	1613.3846929224565	712.5191825330469	4.7	928.896248830009	684.4884440924475	89.30899361461901	3344
001327	2013	001327	2013	1838.3635281807178	783.3608437924985	4.75	1071.796200168243	766.5673280124746	116.19176333671209	3344
001327	2014	001327	2014	2340.103959233275	853.7760688346399	5.55	1274.5557223532776	1065.5482368799974	192.55266121439251	3344
001331	1998	001331	1998	748.2274903534694	143.93694723243564	3.809	465.15111693272587	283.07637342074355	16.49885746929449	3359
001331	2000	001331	2000	2622.21084691971	226.27198648514354	5.9	2019.27209439226	602.9387525274501	89.92663074630286	3359
001331	2001	001331	2001	2238.3515667033894	783.9617252213653	5.3	1736.676359816556	501.67520688683356	31.158144956686705	3359
001331	2002	001331	2002	1803.8484295011965	775.979361076571	1.3	1641.8849844364986	161.96344506469794	11.18806130199723	3359
001331	2003	001331	2003	426.72830100973584	18.83156956412425	0.62	402.24553882705374	24.482762182682112	9.47359102327177	3359
001331	2004	001331	2004	393.55891660229736	24.22458915224795	0.54	366.6459771260558	26.91293947624151	6.075657070657561	3359
001331	2005	001331	2005	534.4237057545886	20.527456324561008	0.41	490.1953958517316	44.22830990285703	2.8075505369719242	3359
001356	1999	001356	1999	18173.215021320655	27953.402049205473	107.7	10203.731170465044	7969.48385085561	1077.7755649535502	3364
001356	2000	001356	2000	25200.241718398065	26970.565861080227	142.0	13782.61605229907	11417.625666098995	1284.7695781233883	3364
001356	2001	001356	2001	24855.114223270888	31222.369584438547	129.0	14997.443703856736	9857.670519414152	1343.0247153061457	3364
001356	2002	001356	2002	22320.504064682427	30394.907207596025	127.0	13226.940362626954	9093.563702055473	1447.9865006612852	3364
001356	2003	001356	2003	23607.42123174882	30239.614941927382	120.0	14400.131737841693	9207.289493907125	974.7007002484752	3364
001356	2004	001356	2004	25190.44655694084	32433.033378675314	119.0	15443.382116263601	9747.064440677237	1265.4020033684956	3364
001356	2005	001356	2005	27711.979321157676	33131.37264948507	129.0	17378.889995338785	10333.089325818892	2287.264973832138	3364
001356	2006	001356	2006	32049.415537831796	34607.00927396629	123.0	19668.60678566907	12380.808752162722	3367.665779423678	3364
001356	2007	001356	2007	32081.6335047943	35951.587612700896	107.0	21075.797919514203	11005.835585280094	3727.204698984142	3364
001356	2008	001356	2008	27453.92198885555	38274.08708290438	87.0	19046.802604453696	8407.119384401853	3409.2838805701786	3364
001356	2009	001356	2009	18439.0	37661.22822215805	59.0	14592.493	3846.5069999999996	1617.0	3364
001356	2010	001356	2010	20860.923865023975	42743.52680719992	59.0	14807.022803760585	6053.901061263389	1004.8609529843876	3364
001356	2011	001356	2011	24221.44992816371	44148.12718848371	61.0	17550.566924241837	6670.883003921875	1246.9359479910477	3364
001356	2012	001356	2012	22746.24974806369	44305.94768102529	61.0	16998.017141266686	5748.2326067970025	1199.7183848993416	3364
001356	2013	001356	2013	21925.006425572825	44677.31165286255	60.0	16011.461318051575	5913.54510752125	1125.9603224040623	3364
001356	2014	001356	2014	22505.695618610083	42251.84234352974	59.0	15603.562350548853	6902.1332680612295	1131.375005800733	3364
001359	1998	001359	1998	879.3043792216388	532.1995284643301	1.845	427.38487054894466	451.9195086726941	68.74155545547207	3254
001359	1999	001359	1999	1193.0208505088965	620.3987630840094	2.034	725.2630012141562	467.75784929474025	110.80527913049616	3254
001359	2000	001359	2000	1412.1025113568185	700.5221282943809	2.442	826.5498814319591	585.5526299248593	48.88236104098775	3254
001372	1998	001372	1998	643.0319381164012	484.71709383145094	4.5	370.50174075608146	272.5301973603198	55.13269432556385	3363
001372	1999	001372	1999	655.6886627550963	521.7092183739667	4.96	356.45090682372324	299.23775593137304	55.48201169152188	3363
001372	2000	001372	2000	670.9388562324891	513.6701337295691	4.53	396.40424105916594	274.5346151733231	24.68109979026509	3363
001372	2001	001372	2001	575.5993867498833	485.1528812230498	4.0	357.0888016614295	218.51058508845372	33.91108879709715	3363
001372	2002	001372	2002	634.6632592364125	539.5022103797008	4.04	405.1883853627371	229.47487387367536	25.94404159255712	3363
001372	2003	001372	2003	465.38588209463165	573.2743898746443	2.315	307.5984850148205	157.78739707981117	10.581658007680144	3363
001397	1998	001397	1998	555.0194887304299	366.4672868455447	3.01	342.6048545840884	212.41463414634146	20.309706749381416	3222
001397	1999	001397	1999	551.0446830889896	381.4134392585237	3.035	336.8714241192587	214.17325896973085	31.7156632173095	3222
001397	2000	001397	2000	512.8488026314193	404.1829952772634	3.04	313.4808773015816	199.36792532983768	24.226096266641843	3222
001397	2001	001397	2001	504.88247462589067	437.7115541966324	2.85	318.98352346273424	185.89895116315643	29.22683217730636	3222
001397	2002	001397	2002	548.580161703806	445.3071543397315	3.0	348.8870538355355	199.69310786827052	15.962065283001348	3222
001397	2003	001397	2003	515.1795463189018	462.14946208488476	2.7	335.41706027407344	179.76248604482834	8.552064786629142	3222
001397	2004	001397	2004	521.6213616745014	459.7130287105013	1.6	394.9269629825552	126.69439869194609	6.54219182980245	3222
001397	2005	001397	2005	512.9182413125634	468.2004787312285	1.65	414.03406996036506	98.88417135219831	7.4735413839891445	3222
001397	2006	001397	2006	477.76156731971645	476.5354836121474	1.59	358.70545841469027	119.0561089050262	6.813837920489296	3222
001397	2007	001397	2007	448.42416038711195	497.55018480097823	1.5	332.93488803385105	115.48927235326094	6.40750891219683	3222
001397	2008	001397	2008	377.4862629068293	542.1974362287011	1.3	298.9895940261257	78.49666888070362	6.130125993098467	3222
001397	2009	001397	2009	307.925	534.3094612635115	1.1	245.47570000000002	62.449299999999994	3.994	3222
001397	2010	001397	2010	195.14527399779328	578.1198278715657	0.625	152.75860900872996	42.386664989063334	1.9888481378775678	3222
001397	2011	001397	2011	195.2564030607472	219.70611388087116	0.6	159.62096125423284	35.63544180651437	2.490958277176074	3222
001408	1998	001408	1998	6504.589768274328	2585.0130583271944	26.04	3963.2607557863626	2541.329012487966	305.60745395870237	3121
001408	1999	001408	1999	6803.681470463237	2826.738177774871	28.13	4084.2822593497654	2719.3992111134717	288.95136485966935	3121
001408	2000	001408	2000	7168.328721349137	2776.9882758970716	27.8	4316.194851981414	2852.133869367723	269.38581930282186	3121
001408	2001	001408	2001	6674.908378934685	2832.1569506168225	24.998	4168.583937446659	2506.324441488027	244.7952953957701	3121
001408	2002	001408	2002	6818.973075310352	2815.7249380687404	28.592	3919.4909543716094	2899.482120938743	228.77394590903205	3121
001408	2003	001408	2003	7220.49215363009	2928.7660187888637	30.988	4071.3866910911634	3149.1054625389265	227.22212456787955	3121
001408	2004	001408	2004	6800.018612658935	3323.3565852645465	27.476	3797.181536242337	3002.8370764165984	276.23488536880836	3121
001408	2005	001408	2005	7730.371900826445	2722.5632688714727	30.298	4400.255365013773	3330.1165358126723	245.18795164747743	3121
001408	2006	001408	2006	9435.364041604756	3360.7266435986157	36.251	5257.080606926506	4178.283434678249	285.32200626421246	3121
001408	2007	001408	2007	8552.97679112008	3851.540450857905	31.027	4971.370542248659	3581.6062488714215	278.00328899435874	3121
001408	2008	001408	2008	6896.883099234121	3654.731487913718	27.1	4191.226861064463	2705.6562381696576	177.78808628218187	3121
001408	2009	001408	2009	6205.4	3543.5636022733934	24.248	3903.939496	2301.4605039999997	157.5	3121
001408	2010	001408	2010	6349.045299938157	3585.398722681198	24.6	3962.546768707482	2386.498531230675	221.99657547883564	3121
001408	2011	001408	2011	2014.2477254333462	3627.1686209970508	3.2	1215.9731054171598	798.2746200161864	212.74109846456426	3121
001408	2012	001408	2012	2118.652805223817	1387.704139135047	3.4	1296.6866569292895	821.9661482945271	130.623259552723	3121
001408	2013	001408	2013	2151.781113523285	1452.1388424078602	3.3	1310.6523850955814	841.1287284277037	122.07750258880307	3121
